schemaVersion,recordType,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date,content.primary_category,collectedAt
1.0,RESEARCH_PAPER,"Fast, scalable generation of high‐quality protein multiple sequence alignments using Clustal Omega","Fabian Sievers, Andreas Wilm, David Dineen, Toby J. Gibson, Kevin Karplus, Weizhong Li",https://doi.org/10.1038/msb.2011.75,https://github.com/mistralai/mistral-src,10829,2011-10-11T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.775542+00:00
1.0,RESEARCH_PAPER,DnaSP v5: a software for comprehensive analysis of DNA polymorphism data,"Pablo Librado, Julio Rozas",https://academic.oup.com/bioinformatics/article-pdf/25/11/1451/48986663/bioinformatics_25_11_1451.pdf,https://github.com/openai/whisper,108936,2009-04-03T00:00:00Z,Genetic Associations and Epidemiology,2026-09-12T12:45:40.775542+00:00
1.0,RESEARCH_PAPER,The MIQE Guidelines: Minimum Information for Publication of Quantitative Real-Time PCR Experiments,"Stephen A. Bustin, Vladimı́r Beneš, Jeremy A. Garson, Jan Hellemans, Jim F. Huggett, Mikael Kubista",http://clinchem.aaccjnls.org/content/clinchem/55/4/611.full.pdf,https://github.com/CompVis/stable-diffusion,73418,2009-02-26T00:00:00Z,Molecular Biology Techniques and Applications,2026-09-12T12:45:40.775542+00:00
1.0,RESEARCH_PAPER,Cluster analysis and display of genome-wide expression patterns,"Michael B. Eisen, Paul T. Spellman, Patrick O. Brown, David Botstein",https://www.ncbi.nlm.nih.gov/pmc/articles/24541,https://github.com/QwenLM/Qwen,21710,1998-12-08T00:00:00Z,Gene expression and cancer classification,2026-09-12T12:45:40.775542+00:00
1.0,RESEARCH_PAPER,Graph-based genome alignment and genotyping with HISAT2 and HISAT-genotype,"Daehwan Kim, Joseph M. Paggi, Chanhee Park, Christopher Bennett, Steven L. Salzberg",https://www.ncbi.nlm.nih.gov/pmc/articles/7605509,https://github.com/deepseek-ai/DeepSeek-LLM,7250,2019-08-01T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.775542+00:00
1.0,RESEARCH_PAPER,Intuitionistic fuzzy sets,Krassimir Atanassov,https://doaj.org/article/08c6e4e7c36d4934bc39ae4afeaf2dff,https://github.com/ggerganov/llama.cpp,127960,1986-08-01T00:00:00Z,Intuitionistic Fuzzy Systems Applications,2026-09-12T12:45:40.775542+00:00
1.0,RESEARCH_PAPER,The psychological impact of quarantine and how to reduce it: rapid review of the evidence,"Samantha K. Brooks, Rebecca Webster, Louise Smith, Lisa Woodland, Simon Wessely, Neil Greenberg",http://www.thelancet.com/article/S0140673620304608/pdf,https://github.com/pytorch/pytorch,102942,2020-02-26T00:00:00Z,COVID-19 and Mental Health,2026-09-12T12:45:40.775542+00:00
1.0,RESEARCH_PAPER,Detecting Functionality-Specific Vulnerabilities via Retrieving Individual Functionality-Equivalent APIs in Open-Source Repositories,"Chen, Tianyu, Wang, Zeyu, Li, Lin, Li, Ding, Li, Zongyang, Chang, Xiaoning",https://doi.org/10.4230/lipics.ecoop.2025.6,https://github.com/tensorflow/tensor2tensor,17472,2025-01-01T00:00:00Z,Advanced Graph Neural Networks,2026-09-12T12:45:40.775542+00:00
1.0,RESEARCH_PAPER,FastTree 2 – Approximately Maximum-Likelihood Trees for Large Alignments,"Morgan N. Price, Paramvir Dehal, Adam P. Arkin",https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0009490&type=printable,https://github.com/karpathy/nanoGPT,63012,2010-03-09T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.775542+00:00
1.0,RESEARCH_PAPER,The Art of Computer Programming,Donald E. Knuth,http://www3.ub.tu-berlin.de/ihv/000400781.pdf,https://github.com/huggingface/diffusers,34499,1968-01-01T00:00:00Z,Teaching and Learning Programming,2026-09-12T12:45:40.775542+00:00
1.0,RESEARCH_PAPER,"Social Network Sites: Definition, History, and Scholarship","danah boyd, Nicole B. Ellison",https://academic.oup.com/jcmc/article-pdf/13/1/210/22316979/jjcmcom0210.pdf,https://github.com/langchain-ai/langchain,146186,2007-10-01T00:00:00Z,Impact of Technology on Adolescents,2026-09-12T12:45:40.775542+00:00
1.0,RESEARCH_PAPER,"PyTorch: An Imperative Style, High-Performance Deep Learning Library","Adam Paszke, Sam Gross, Francisco Massa, Adam Lerer, James Bradbury, Gregory Chanan",https://arxiv.org/pdf/1912.01703,https://github.com/run-llama/llama_index,52131,2019-12-03T00:00:00Z,Parallel Computing and Optimization Techniques,2026-09-12T12:45:40.775542+00:00
1.0,RESEARCH_PAPER,"GROMACS 4: Algorithms for Highly Efficient, Load-Balanced, and Scalable Molecular Simulation","Berk Hess, Carsten Kutzner, David van der Spoel, Erik Lindahl",http://hdl.handle.net/11858/00-001M-0000-0012-DDC0-A,https://github.com/huggingface/transformers,165161,2008-02-02T00:00:00Z,Protein Structure and Dynamics,2026-09-12T12:45:40.775542+00:00
1.0,RESEARCH_PAPER,Integrative Analysis of Complex Cancer Genomics and Clinical Profiles Using the cBioPortal,"Jianjiong Gao, Bülent Arman Aksoy, Uğur Doğrusöz, Gideon Dresdner, Benjamin Groß, S. Onur Sumer",https://repository.bilkent.edu.tr/bitstreams/c12ae7b1-dfb7-4b04-adbe-d3719e74be30/download,https://github.com/vllm-project/vllm,91560,2013-04-02T00:00:00Z,Bioinformatics and Genomic Networks,2026-09-12T12:45:40.775542+00:00
1.0,RESEARCH_PAPER,Explicating dynamic capabilities: the nature and microfoundations of (sustainable) enterprise performance,David J. Teece,https://escholarship.org/uc/item/2k86c3mf,https://github.com/meta-llama/llama,59606,2007-08-07T00:00:00Z,Innovation and Knowledge Management,2026-09-12T12:45:40.775542+00:00
1.0,RESEARCH_PAPER,FLASH: fast length adjustment of short reads to improve genome assemblies,"Tanja Magoč, Steven L. Salzberg",https://www.ncbi.nlm.nih.gov/pmc/articles/3198573,https://github.com/mistralai/mistral-src,10829,2011-09-07T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.775542+00:00
1.0,RESEARCH_PAPER,Metascape provides a biologist-oriented resource for the analysis of systems-level datasets,"Yingyao Zhou, Bin Zhou, Lars Pache, Max W. Chang, Alireza Hadj Khodabakhshi, Olga Tanaseichuk",https://www.nature.com/articles/s41467-019-09234-6.pdf,https://github.com/openai/whisper,108936,2019-04-03T00:00:00Z,Bioinformatics and Genomic Networks,2026-09-12T12:45:40.775542+00:00
1.0,RESEARCH_PAPER,RAxML-VI-HPC: maximum likelihood-based phylogenetic analyses with thousands of taxa and mixed models,Alexandros Stamatakis,https://academic.oup.com/bioinformatics/article-pdf/22/21/2688/16851699/btl446.pdf,https://github.com/CompVis/stable-diffusion,73418,2006-08-23T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.775542+00:00
1.0,RESEARCH_PAPER,StringTie enables improved reconstruction of a transcriptome from RNA-seq reads,"Mihaela Pertea, Geo Pertea, Corina Antonescu, Tsung-Cheng Chang, Joshua T. Mendell, Steven L. Salzberg",https://www.ncbi.nlm.nih.gov/pmc/articles/4643835,https://github.com/QwenLM/Qwen,21710,2015-02-18T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.775542+00:00
1.0,RESEARCH_PAPER,Evidence based medicine: what it is and what it isn't,"David L. Sackett, William Rosenberg, J. A. Muir Gray, R. Brian Haynes, W. Scott Richardson",https://www.ncbi.nlm.nih.gov/pmc/articles/2349778,https://github.com/deepseek-ai/DeepSeek-LLM,7250,1996-01-13T00:00:00Z,Health Sciences Research and Education,2026-09-12T12:45:40.775542+00:00
1.0,RESEARCH_PAPER,Community structure in social and biological networks,"Michelle Girvan, M. E. J. Newman",https://arxiv.org/pdf/cond-mat/0112110,https://github.com/ggerganov/llama.cpp,127960,2002-06-11T00:00:00Z,Complex Network Analysis Techniques,2026-09-12T12:45:40.775542+00:00
1.0,RESEARCH_PAPER,Journal of Physics: Conference Series,"Jui, Julakha Jahan, Mohd Helmi, Suid, Mohd Riduwan, Ghazali, Mohd Ashraf, Ahmad, Mohd Zaidi, Mohd Tumari",https://doi.org/10.1088/issn.1742-6596,https://github.com/pytorch/pytorch,102942,2013-12-11T00:00:00Z,Knowledge Societies in the 21st Century,2026-09-12T12:45:40.775542+00:00
1.0,RESEARCH_PAPER,UCHIME improves sensitivity and speed of chimera detection,"R. C. Edgar, Brian J. Haas, José C. Clemente, Christopher Quince, Rob Knight",https://academic.oup.com/bioinformatics/article-pdf/27/16/2194/48863566/bioinformatics_27_16_2194.pdf,https://github.com/tensorflow/tensor2tensor,17472,2011-06-23T00:00:00Z,Microbial Community Ecology and Physiology,2026-09-12T12:45:40.775542+00:00
1.0,RESEARCH_PAPER,TBtools: An Integrative Toolkit Developed for Interactive Analyses of Big Biological Data,"Chengjie Chen, Hao Chen, Yi Zhang, Hannah Rae Thomas, Margaret H. Frank, Yehua He",http://www.cell.com/article/S1674205220301878/pdf,https://github.com/karpathy/nanoGPT,63012,2020-06-23T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.775542+00:00
1.0,RESEARCH_PAPER,Accurate structure prediction of biomolecular interactions with AlphaFold 3,"Josh Abramson, Jonas Adler, Jack Dunger, Richard Evans, Tim Green, Alexander Pritzel",https://doi.org/10.1038/s41586-024-07487-w,https://github.com/huggingface/diffusers,34499,2024-05-08T00:00:00Z,Protein Structure and Dynamics,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,Visualizing and Understanding Convolutional Networks,"Matthew D. Zeiler, Rob Fergus",https://link.springer.com/content/pdf/10.1007/978-3-319-10590-1_53.pdf,https://github.com/langchain-ai/langchain,146186,2014-01-01T00:00:00Z,Cell Image Analysis Techniques,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,Auto-Encoding Variational Bayes,"Diederik P. Kingma, Max Welling",https://dare.uva.nl/personal/pure/en/publications/autoencoding-variational-bayes(cf65ba0f-d88f-4a49-8ebd-3a7fce86edd7).html,https://github.com/run-llama/llama_index,52131,2013-12-20T00:00:00Z,Gaussian Processes and Bayesian Inference,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,Scoping studies: advancing the methodology,"Danielle Levac, Heather Colquhoun, Kelly K. O’Brien",https://implementationscience.biomedcentral.com/counter/pdf/10.1186/1748-5908-5-69,https://github.com/huggingface/transformers,165161,2010-09-20T00:00:00Z,Health Policy Implementation Science,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,Structure validation in chemical crystallography,Anthony L. Spek,http://journals.iucr.org/d/issues/2009/02/00/ba5124/ba5124.pdf,https://github.com/vllm-project/vllm,91560,2009-01-19T00:00:00Z,Crystallography and molecular interactions,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,"Heart rate variability: Standards of measurement, physiological interpretation, and clinical use","Marek Malik, J. Thomas Bigger, A. John Camm, R. E. Kleiger, Alberto Malliani, A. J. Moss",https://academic.oup.com/eurheartj/article-pdf/17/3/354/1312587/17-3-354.pdf,https://github.com/meta-llama/llama,59606,1996-03-01T00:00:00Z,Heart Rate Variability and Autonomic Control,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,Atomically Thin MoS 2 : A New Direct-Gap Semiconductor,"Kin Fai Mak, Changgu Lee, James Hone, Jie Shan, Tony F. Heinz",https://arxiv.org/pdf/1004.0546,https://github.com/mistralai/mistral-src,10829,2010-09-24T00:00:00Z,2D Materials and Applications,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,Fostering implementation of health services research findings into practice: a consolidated framework for advancing implementation science,"Laura J. Damschroder, David C. Aron, Rosalind E. Keith, Susan Kirsh, J Alexander, Julie C. Lowery",https://implementationscience.biomedcentral.com/counter/pdf/10.1186/1748-5908-4-50,https://github.com/openai/whisper,108936,2009-08-07T00:00:00Z,Health Policy Implementation Science,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,A survey on deep learning in medical image analysis,"Geert Litjens, Thijs Kooi, Babak Ehteshami Bejnordi, Arnaud A. A. Setio, Francesco Ciompi, Mohsen Ghafoorian",https://ars.els-cdn.com/content/image/1-s2.0-S1361841517301135-fx1_lrg.jpg,https://github.com/CompVis/stable-diffusion,73418,2017-07-26T00:00:00Z,AI in cancer detection,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,A Practical Guide to Wavelet Analysis,"Christopher Torrence, Gilbert P. Compo",https://journals.ametsoc.org/downloadpdf/journals/bams/79/1/1520-0477_1998_079_0061_apgtwa_2_0_co_2.pdf,https://github.com/QwenLM/Qwen,21710,1998-01-01T00:00:00Z,Image and Signal Denoising Methods,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,PAML 4: Phylogenetic Analysis by Maximum Likelihood,Z. Yang,https://academic.oup.com/mbe/article-pdf/24/8/1586/3853532/msm088.pdf,https://github.com/deepseek-ai/DeepSeek-LLM,7250,2007-04-18T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,"Integrating single-cell transcriptomic data across different conditions, technologies, and species","Andrew Butler, Paul Hoffman, Peter Smibert, Efthymia Papalexi, Rahul Satija",https://www.ncbi.nlm.nih.gov/pmc/articles/6700744,https://github.com/ggerganov/llama.cpp,127960,2018-04-02T00:00:00Z,Single-cell and spatial transcriptomics,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,The Molecular Signatures Database Hallmark Gene Set Collection,"Arthur Liberzon, Chet Birger, Helga Thorvaldsdóttir, Mahmoud Ghandi, Jill P. Mesirov, Pablo Tamayo",http://www.cell.com/article/S2405471215002185/pdf,https://github.com/pytorch/pytorch,102942,2015-12-01T00:00:00Z,Bioinformatics and Genomic Networks,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,Raman Spectrum of Graphene and Graphene Layers,"Andrea C. Ferrari, Jannik C. Meyer, Vittorio Scardaci, Cinzia Casiraghi, Michele Lazzeri, Francesco Mauri",https://arxiv.org/pdf/cond-mat/0606284,https://github.com/tensorflow/tensor2tensor,17472,2006-10-30T00:00:00Z,Graphene research and applications,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,Induction of Decision Trees,J. R. Quinlan,https://link.springer.com/content/pdf/10.1023%2FA%3A1022643204877.pdf,https://github.com/karpathy/nanoGPT,63012,1986-03-01T00:00:00Z,Artificial Intelligence in Games,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,Making sense of Cronbach's alpha,"Mohsen Tavakol, Reg Dennick",https://www.ijme.net/archive/2/cronbachs-alpha.pdf,https://github.com/huggingface/diffusers,34499,2011-06-27T00:00:00Z,Clinical Reasoning and Diagnostic Skills,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,Astropy: A community Python package for astronomy,"Thomas Robitaille, Erik Tollerud, P. Greenfield, Michael Droettboom, Erik M. Bray, Tom Aldcroft",https://www.aanda.org/articles/aa/pdf/2013/10/aa22068-13.pdf,https://github.com/langchain-ai/langchain,146186,2013-07-29T00:00:00Z,Cosmology and Gravitation Theories,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,Google Earth Engine: Planetary-scale geospatial analysis for everyone,"Noel Gorelick, M. Hancher, Mike Dixon, Simon Ilyushchenko, David Thau, Rebecca Moore",https://doi.org/10.1016/j.rse.2017.06.031,https://github.com/run-llama/llama_index,52131,2017-07-06T00:00:00Z,Remote Sensing in Agriculture,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,"PhysioBank, PhysioToolkit, and PhysioNet","Ary L. Goldberger, Luı́s A. Nunes Amaral, Leon Glass, Jeffrey M. Hausdorff, Plamen Ch. Ivanov, Roger G. Mark",https://doi.org/10.25504/fairsharing.bemzxg,https://github.com/huggingface/transformers,165161,2000-06-13T00:00:00Z,Time Series Analysis and Forecasting,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,BUSCO: assessing genome assembly and annotation completeness with single-copy orthologs,"Felipe A. Simão, Robert M. Waterhouse, Panagiotis Ioannidis, Evgenia V. Kriventseva, Evgeny M. Zdobnov",https://academic.oup.com/bioinformatics/article-pdf/31/19/3210/17086320/btv351.pdf,https://github.com/vllm-project/vllm,91560,2015-06-09T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,MolProbity : all-atom structure validation for macromolecular crystallography,"Vincent B. Chen, W.B. Arendall, Jeffrey J. Headd, D.A. Keedy, Robert M. Immormino, Gary J. Kapral",http://journals.iucr.org/d/issues/2010/01/00/dz5180/dz5180.pdf,https://github.com/meta-llama/llama,59606,2009-12-21T00:00:00Z,Enzyme Structure and Function,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,Mining association rules between sets of items in large databases,"Rakesh Agrawal, Tomasz Imieliński, Arun Swami",https://dl.acm.org/doi/pdf/10.1145/170036.170072,https://github.com/mistralai/mistral-src,10829,1993-06-01T00:00:00Z,Data Mining Algorithms and Applications,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,The finite element method,Ogierd Cecil Zienkiewicz,http://infoscience.epfl.ch/record/27707,https://github.com/openai/whisper,108936,1989-01-01T00:00:00Z,Advanced Numerical Methods in Computational Mathematics,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,Bioinformatics enrichment tools: paths toward the comprehensive functional analysis of large gene lists,"Da Wei Huang, Brad T. Sherman, Richard A. Lempicki",https://academic.oup.com/nar/article-pdf/37/1/1/17059338/gkn923.pdf,https://github.com/CompVis/stable-diffusion,73418,2008-11-25T00:00:00Z,Bioinformatics and Genomic Networks,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,An Overview of CMIP5 and the Experiment Design,"Karl E. Taylor, Ronald J. Stouffer, Gerald A. Meehl",https://journals.ametsoc.org/downloadpdf/journals/bams/93/4/bams-d-11-00094.1.pdf,https://github.com/QwenLM/Qwen,21710,2011-10-07T00:00:00Z,Climate variability and models,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,Haploview: analysis and visualization of LD and haplotype maps,"Jeffrey C. Barrett, Ben Fry, Julian Maller, Mark Daly",https://academic.oup.com/bioinformatics/article-pdf/21/2/263/456887/bth457.pdf,https://github.com/deepseek-ai/DeepSeek-LLM,7250,2004-08-05T00:00:00Z,Genetic Associations and Epidemiology,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,Dynamic capabilities: what are they?,"Kathleen M. Eisenhardt, Jeffrey A. Martin",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/1097-0266%28200010/11%2921%3A10/11%3C1105%3A%3AAID-SMJ133%3E3.0.CO%3B2-E,https://github.com/ggerganov/llama.cpp,127960,2000-01-01T00:00:00Z,Innovation and Knowledge Management,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,SURF: Speeded Up Robust Features,"Herbert Bay, Tinne Tuytelaars, Luc Van Gool",https://link.springer.com/content/pdf/10.1007/11744023_32.pdf,https://github.com/pytorch/pytorch,102942,2006-01-01T00:00:00Z,Advanced Image and Video Retrieval Techniques,2026-09-12T12:45:40.776540+00:00
1.0,RESEARCH_PAPER,First principles methods using CASTEP,"Stewart J. Clark, Matthew Segall, Chris J. Pickard, P. J. Hasnip, Matt Probert, Keith Refson",https://www.degruyter.com/document/doi/10.1524/zkri.220.5.567.65075/pdf,https://github.com/tensorflow/tensor2tensor,17472,2005-05-01T00:00:00Z,Advanced Chemical Physics Studies,2026-09-12T12:45:40.776540+00:00
